Brand,Item,Price,Category,Calories,Protein,Fat,Carbs,City,State,Month,Rating,Calories_per_rupees,Protein_per_rupees,Health_score
KFC,Large Popcorn With Medium Fries,299.0,Fries,570,31,35,45,Bhopal,Madhya Pradesh,August,4.3,1.9063545150501673,0.10367892976588629,-18
Burger King,Chicken Chilli Cheese…,129.0,Chicken,523,7,12,36,Bangalore,Karnataka,August,4.5,4.054263565891473,0.05426356589147287,-34
McDonalds,Chicken Mcnuggets Piri Piri 6 Pcs Meal Large,296.0,Chicken,657,12,35,56,Hyderabad,Telangana,July,4.1,2.2195945945945947,0.04054054054054054,-67
McDonalds,2 Mcspicy Paneer + 2 Veg Pizza Mcpuff + 2 Fries Large + Coke Medium,688.0,Fries,577,9,21,49,Mumbai,Maharashtra,February,4.2,0.8386627906976745,0.01308139534883721,-52
Burger King,2 Crispy Chicken Supreme + 2 Grill + 2 Fries M + Spicy Sticks + 4 Pepsi,833.0,Chicken,324,32,39,79,Noida,Uttar Pradesh,October,3.5,0.38895558223289317,0.03841536614645858,-54
Burger King,1 Fiery Chicken + Chicken Keema Fries + 1 Pepsi,347.0,Chicken,695,15,36,66,Chennai,Tamil Nadu,December,4.6,2.0028818443804033,0.043227665706051875,-72
McDonalds,American Cheese Supreme - Chicken Meal Regular,223.0,Chicken,493,21,14,63,Kolkata,West Bengal,June,4.8,2.210762331838565,0.09417040358744394,-35
Burger King,Mutton Whopper Combo - King,388.0,Burger,205,24,32,27,Bhopal,Madhya Pradesh,February,4.0,0.5283505154639175,0.061855670103092786,-11
KFC,Classic Chicken Zinger Combo Large,325.0,Chicken,233,9,6,33,Ahmedabad,Gujarat,September,3.8,0.7169230769230769,0.027692307692307693,-21
Burger King,Chocolate Thick Shake,139.0,Other,613,35,31,30,Indore,Madhya Pradesh,October,4.8,4.410071942446043,0.2517985611510791,9
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,456,14,25,80,Mumbai,Maharashtra,September,4.3,1.1203931203931203,0.0343980343980344,-77
McDonalds,Mango Smoothie,229.0,Other,462,29,26,29,Pune,Maharashtra,April,4.5,2.017467248908297,0.12663755458515283,3
McDonalds,2 Mcaloo Tikki + 2 Fries Large,293.0,Fries,406,12,33,63,Kolkata,West Bengal,September,4.0,1.3856655290102389,0.040955631399317405,-72
Burger King,Chicken Masala Whopper,199.0,Chicken,435,15,33,68,Hyderabad,Telangana,November,4.7,2.185929648241206,0.07537688442211055,-71
Burger King,Chicken Whopper,149.0,Chicken,534,35,8,64,Chennai,Tamil Nadu,March,3.7,3.5838926174496644,0.2348993288590604,-2
Burger King,Too Much Chocolate. Never!,149.0,Other,526,5,8,66,Mumbai,Maharashtra,October,4.7,3.530201342281879,0.03355704697986577,-64
Burger King,Bk Veggie,95.0,Other,339,21,13,67,Delhi,Delhi,November,3.5,3.568421052631579,0.22105263157894736,-38
McDonalds,Fries Regular,62.0,Fries,553,12,19,27,Gurgaon,Haryana,January,4.2,8.919354838709678,0.1935483870967742,-22
McDonalds,Chatpata Naan - Aloo Meal Large,196.0,Other,638,16,17,64,Bangalore,Karnataka,December,4.1,3.2551020408163267,0.08163265306122448,-49
KFC,Chicken Rice Bowl,150.0,Chicken,678,27,32,67,Indore,Madhya Pradesh,April,4.5,4.52,0.18,-45
KFC,Cheesy Chicken Zinger Burger,170.0,Chicken,252,19,33,39,Lucknow,Uttar Pradesh,July,4.6,1.4823529411764707,0.11176470588235295,-34
McDonalds,Mcsaver American Cheese Supreme - Chicken Meal,244.0,Chicken,681,16,13,42,Mumbai,Maharashtra,June,4.0,2.790983606557377,0.06557377049180328,-23
KFC,8 Pc Hot & Crispy Chicken,650.0,Chicken,683,26,39,63,Delhi,Delhi,May,4.2,1.0507692307692307,0.04,-50
McDonalds,Veg Maharaja Mac Meal Large,323.0,Other,358,20,31,38,Noida,Uttar Pradesh,November,4.1,1.108359133126935,0.06191950464396285,-29
McDonalds,Chatpata Naan - Kebab,76.0,Other,497,15,11,69,Bhopal,Madhya Pradesh,January,3.7,6.5394736842105265,0.19736842105263158,-50
Burger King,1 Fiery Chicken + Chicken Keema Fries + 1 Pepsi,347.0,Chicken,425,21,30,40,Bangalore,Karnataka,August,4.5,1.2247838616714697,0.06051873198847262,-28
Burger King,Chicken Everyday Mean Combo For 2,358.0,Chicken,533,20,39,62,Delhi,Delhi,July,4.5,1.488826815642458,0.055865921787709494,-61
KFC,Kfc Favorites,399.0,Other,591,27,31,28,Chennai,Tamil Nadu,December,3.6,1.481203007518797,0.06766917293233082,-5
McDonalds,Mccafe-Chocolate Frappe Regular,216.0,Other,206,14,22,70,Kolkata,West Bengal,September,4.3,0.9537037037037037,0.06481481481481481,-64
McDonalds,Mcaloo Tikki Meal Large,182.0,Other,672,25,25,77,Noida,Uttar Pradesh,March,3.7,3.6923076923076925,0.13736263736263737,-52
KFC,Pack Of 2 Dips,50.0,Other,656,12,11,33,Mumbai,Maharashtra,August,3.9,13.12,0.24,-20
McDonalds,Raw Mango Fruit Splash Regular,97.0,Other,385,18,23,67,Chandigarh,Punjab,June,4.4,3.9690721649484537,0.18556701030927836,-54
McDonalds,Masala Wedges Regular,43.0,Other,650,12,36,75,Ahmedabad,Gujarat,February,4.7,15.116279069767442,0.27906976744186046,-87
KFC,Chick & Share,399.0,Other,291,14,11,34,Chennai,Tamil Nadu,September,4.5,0.7293233082706767,0.03508771929824561,-17
McDonalds,Masala Wedges Large,111.0,Other,256,5,13,72,Jaipur,Rajasthan,March,3.7,2.3063063063063063,0.04504504504504504,-75
Burger King,King Fries,90.0,Fries,451,11,25,29,Chandigarh,Punjab,November,4.4,5.011111111111111,0.12222222222222222,-32
McDonalds,2 Mcveggie + 2 Mcaloo Tikki + 2 Fries Medium + 2 Chocolate Shakes,770.0,Fries,268,5,6,26,Gurgaon,Haryana,April,4.7,0.34805194805194806,0.006493506493506494,-22
McDonalds,Chatpata Naan - Aloo Meal Regular,152.0,Other,209,17,11,35,Delhi,Delhi,January,4.4,1.375,0.1118421052631579,-12
KFC,Pepsi Can 330Ml,60.0,Other,248,5,10,80,Gurgaon,Haryana,July,4.3,4.133333333333334,0.08333333333333333,-80
McDonalds,Masala Wedges Medium Happy Meal,175.0,Other,521,30,39,56,Delhi,Delhi,November,4.2,2.9771428571428573,0.17142857142857143,-35
McDonalds,Big Spicy Chicken Wrap Meal Regular,289.0,Chicken,386,14,34,42,Hyderabad,Telangana,May,4.0,1.3356401384083045,0.04844290657439446,-48
McDonalds,Fanta Float,44.0,Other,557,9,19,43,Delhi,Delhi,February,3.7,12.659090909090908,0.20454545454545456,-44
KFC,Pack Of 2 Dips,50.0,Other,607,11,8,61,Delhi,Delhi,June,4.2,12.14,0.22,-47
McDonalds,Mccafe-Lemon Ice Tea Regular,138.0,Other,512,10,18,36,Noida,Uttar Pradesh,May,4.0,3.710144927536232,0.07246376811594203,-34
Burger King,Chicken Double Whopper,219.0,Chicken,382,21,22,46,Gurgaon,Haryana,March,4.4,1.7442922374429224,0.0958904109589041,-26
McDonalds,Chicken Maharaja Mac Meal Large,333.0,Chicken,283,23,28,49,Chandigarh,Punjab,June,4.2,0.8498498498498499,0.06906906906906907,-31
McDonalds,Mcsaver American Cheese Supreme - Chicken Meal,244.0,Chicken,694,31,10,52,Hyderabad,Telangana,April,4.2,2.8442622950819674,0.12704918032786885,0
KFC,6 Pc Hot & Crispy Chicken,499.0,Chicken,624,11,26,23,Bhopal,Madhya Pradesh,March,3.8,1.250501002004008,0.022044088176352707,-27
KFC,4 Pc Hot Chicken Wings,150.0,Chicken,472,31,32,27,Ahmedabad,Gujarat,June,3.8,3.1466666666666665,0.20666666666666667,3
McDonalds,Chicken Mcwings - 12 Pcs,364.0,Chicken,398,23,19,80,Gurgaon,Haryana,January,3.6,1.0934065934065933,0.06318681318681318,-53
Burger King,Mutton Whopper Combo - King,388.0,Burger,486,20,38,20,Bangalore,Karnataka,May,3.9,1.2525773195876289,0.05154639175257732,-18
Burger King,Bk Veggie,95.0,Other,340,27,11,35,Hyderabad,Telangana,July,4.4,3.5789473684210527,0.28421052631578947,8
McDonalds,Thums Up Regular,71.0,Other,550,11,24,32,Kolkata,West Bengal,September,4.8,7.746478873239437,0.15492957746478872,-34
KFC,Big Savings Bucket,649.0,Other,597,32,18,30,Ahmedabad,Gujarat,March,4.3,0.9198767334360555,0.04930662557781202,16
McDonalds,Masala Wedges Large,111.0,Other,347,22,35,37,Lucknow,Uttar Pradesh,January,3.8,3.126126126126126,0.1981981981981982,-28
McDonalds,Mcchicken Burger,112.0,Burger,261,14,39,30,Lucknow,Uttar Pradesh,May,4.2,2.330357142857143,0.125,-41
McDonalds,Mcspicy Chicken + American Cheese Supreme + Mcchicken + Chicken Maharaja + 3 Fries Large,913.0,Chicken,653,30,19,56,Kolkata,West Bengal,February,3.6,0.7152245345016429,0.03285870755750274,-15
McDonalds,Mcsaver Chicken Maharaja Mac Meal,310.0,Chicken,280,9,34,57,Pune,Maharashtra,December,4.5,0.9032258064516129,0.02903225806451613,-73
Burger King,Chicken Delight Combo For 2,614.0,Chicken,529,30,6,40,Jaipur,Rajasthan,February,4.8,0.8615635179153095,0.048859934853420196,14
KFC,Big 12,699.0,Other,383,10,16,67,Bhopal,Madhya Pradesh,January,4.2,0.547925608011445,0.01430615164520744,-63
Burger King,Chicken Double Whopper,219.0,Chicken,219,13,36,59,Ahmedabad,Gujarat,September,4.0,1.0,0.0593607305936073,-69
McDonalds,Sharing Pack 2 Mcchicken,407.0,Other,528,24,31,61,Chennai,Tamil Nadu,November,4.3,1.2972972972972974,0.05896805896805897,-44
McDonalds,Chicken Mcwings - 8 Pcs,246.0,Chicken,380,26,10,29,Gurgaon,Haryana,April,4.2,1.5447154471544715,0.10569105691056911,13
McDonalds,Chatpata Naan - Aloo Meal Regular,152.0,Other,665,18,7,64,Ahmedabad,Gujarat,July,4.4,4.375,0.11842105263157894,-35
McDonalds,Chocolate Shake,138.0,Other,278,30,25,60,Jaipur,Rajasthan,April,4.1,2.0144927536231885,0.21739130434782608,-25
KFC,Classic Chicken Zinger Combo,275.0,Chicken,463,13,23,65,Indore,Madhya Pradesh,May,4.3,1.6836363636363636,0.04727272727272727,-62
Burger King,"U Wont Stop At 1, We Bet.",149.0,Other,405,10,12,30,Delhi,Delhi,January,4.6,2.7181208053691277,0.06711409395973154,-22
McDonalds,Oreo Cookie & Cream Shake,192.0,Other,685,26,28,25,Jaipur,Rajasthan,August,4.4,3.5677083333333335,0.13541666666666666,-1
McDonalds,Hot Fudge Sundae Regular,38.0,Other,332,31,35,28,Hyderabad,Telangana,January,4.6,8.736842105263158,0.8157894736842105,-1
McDonalds,Thums Up Large,88.0,Other,648,12,24,60,Noida,Uttar Pradesh,July,3.7,7.363636363636363,0.13636363636363635,-60
McDonalds,Fanta Medium,71.0,Other,424,31,7,57,Indore,Madhya Pradesh,August,4.3,5.971830985915493,0.43661971830985913,-2
KFC,Solo Bucket,349.0,Other,393,9,34,22,Pune,Maharashtra,November,4.4,1.1260744985673352,0.025787965616045846,-38
McDonalds,Chicken Maharaja Mac Meal Large,333.0,Chicken,594,8,10,21,Indore,Madhya Pradesh,June,3.6,1.7837837837837838,0.024024024024024024,-15
McDonalds,2 American Cheese Supreme Chicken + 2 Fries Large + 2 Chocolate Shakes,790.0,Chicken,394,31,12,73,Delhi,Delhi,January,4.5,0.49873417721518987,0.039240506329113925,-23
McDonalds,Strawberry Sundae Regular,38.0,Other,307,10,19,21,Bhopal,Madhya Pradesh,February,3.6,8.078947368421053,0.2631578947368421,-20
McDonalds,Veg Maharaja Mac Meal Regular,279.0,Other,299,20,7,80,Chennai,Tamil Nadu,March,3.9,1.07168458781362,0.07168458781362007,-47
KFC,Solo Bucket,349.0,Other,347,32,12,43,Bangalore,Karnataka,November,4.1,0.994269340974212,0.09169054441260745,9
KFC,Chizza Feast,479.0,Other,612,7,22,72,Kolkata,West Bengal,November,3.6,1.2776617954070981,0.014613778705636743,-80
McDonalds,Strawberry Shake,138.0,Other,676,9,20,41,Indore,Madhya Pradesh,July,3.6,4.898550724637682,0.06521739130434782,-43
Burger King,Bk Veggie,95.0,Other,646,8,27,71,Lucknow,Uttar Pradesh,October,4.3,6.8,0.08421052631578947,-82
McDonalds,Mcsaver Chatpata Naan - Aloo Meal,176.0,Other,272,6,20,45,Kolkata,West Bengal,March,4.6,1.5454545454545454,0.03409090909090909,-53
Burger King,1 Fiery Chicken + 1 Chicken Chilli Cheese + 1 King Fries + 1 Spicy Chicken Sticks + 2 Pepsi,565.0,Chicken,572,12,28,38,Hyderabad,Telangana,March,3.5,1.0123893805309734,0.021238938053097345,-42
McDonalds,Sharing Pack 3 Mcchicken,546.0,Other,593,17,19,23,Ahmedabad,Gujarat,January,3.7,1.086080586080586,0.031135531135531136,-8
McDonalds,Fries Large,108.0,Fries,518,9,34,29,Mumbai,Maharashtra,September,4.5,4.796296296296297,0.08333333333333333,-45
McDonalds,Mcsaver American Cheese Supreme - Chicken Meal,244.0,Chicken,558,13,8,27,Indore,Madhya Pradesh,January,4.8,2.2868852459016393,0.05327868852459016,-9
McDonalds,Masala Wedges Large Happy Meal,192.0,Other,370,19,27,66,Jaipur,Rajasthan,August,4.5,1.9270833333333333,0.09895833333333333,-55
Burger King,Chicken Delight Combo For 2,614.0,Chicken,271,17,28,41,Jaipur,Rajasthan,June,4.4,0.44136807817589574,0.02768729641693811,-35
Burger King,Crispy Veg Wrap,59.0,Other,351,21,6,73,Noida,Uttar Pradesh,August,4.0,5.9491525423728815,0.3559322033898305,-37
McDonalds,Mcaloo Tikki Meal Regular,138.0,Other,459,29,13,28,Gurgaon,Haryana,June,4.6,3.3260869565217392,0.21014492753623187,17
Burger King,Veg Feast Combo For 3,495.0,Other,325,34,32,70,Bhopal,Madhya Pradesh,March,4.4,0.6565656565656566,0.06868686868686869,-34
McDonalds,Mcsaver Veg Maharaja Mac Meal,299.0,Other,524,28,25,29,Chandigarh,Punjab,December,4.0,1.7525083612040133,0.09364548494983277,2
Burger King,Veg Everyday Mean Combo For 2,318.0,Other,226,24,24,33,Lucknow,Uttar Pradesh,May,3.6,0.710691823899371,0.07547169811320754,-9
McDonalds,Sharing Pack 3 Mcveggi,546.0,Other,273,15,18,26,Noida,Uttar Pradesh,April,3.8,0.5,0.027472527472527472,-14
McDonalds,Mcsaver Salad Wrap Meal,242.0,Other,603,23,6,38,Bangalore,Karnataka,January,4.1,2.4917355371900825,0.09504132231404959,2
McDonalds,Mccafe-Chocolate Frappe Regular,216.0,Other,305,26,30,41,Gurgaon,Haryana,May,4.6,1.412037037037037,0.12037037037037036,-19
McDonalds,Thums Up Medium,71.0,Other,557,27,28,79,Hyderabad,Telangana,January,4.3,7.845070422535211,0.38028169014084506,-53
McDonalds,Mcsaver Big Spicy Chicken Wrap Meal,310.0,Chicken,391,11,20,68,Indore,Madhya Pradesh,September,4.1,1.261290322580645,0.035483870967741936,-66
Burger King,Fiery Chicken,159.0,Chicken,655,30,23,52,Ahmedabad,Gujarat,October,3.6,4.119496855345912,0.18867924528301888,-15
Burger King,Mutton Masala Whopper,259.0,Burger,597,7,12,26,Noida,Uttar Pradesh,May,3.6,2.305019305019305,0.02702702702702703,-24
McDonalds,Mixed Berry Smoothie,229.0,Other,296,20,27,67,Pune,Maharashtra,December,3.8,1.2925764192139737,0.08733624454148471,-54
Burger King,Crispy Veg,55.0,Other,422,34,6,71,Gurgaon,Haryana,November,3.5,7.672727272727273,0.6181818181818182,-9
McDonalds,Mcsaver Mcspicy Paneer Meal,267.0,Other,642,10,39,68,Mumbai,Maharashtra,March,4.2,2.404494382022472,0.03745318352059925,-87
McDonalds,Chicken Mcnuggets 6 Pcs Meal Large,274.0,Chicken,618,14,26,75,Lucknow,Uttar Pradesh,December,3.9,2.2554744525547443,0.051094890510948905,-73
McDonalds,Big Spicy Chicken Wrap Meal Regular,289.0,Chicken,403,22,27,58,Chandigarh,Punjab,June,4.5,1.3944636678200693,0.07612456747404844,-41
McDonalds,Big Spicy Paneer Wrap Meal Regular,279.0,Other,442,32,20,60,Kolkata,West Bengal,October,4.6,1.5842293906810037,0.11469534050179211,-16
KFC,Ultimate Savings Bucket,599.0,Other,457,27,12,54,Gurgaon,Haryana,February,4.4,0.7629382303839732,0.045075125208681135,-12
KFC,Red Bull Energy Drink,160.0,Beverage,495,9,7,28,Hyderabad,Telangana,October,4.1,3.09375,0.05625,-17
Burger King,"U Wont Stop At 1, We Bet.",149.0,Other,590,20,16,73,Indore,Madhya Pradesh,January,3.6,3.959731543624161,0.1342281879194631,-49
McDonalds,Veg Pizza Mcpuff,41.0,Other,540,9,23,39,Pune,Maharashtra,January,4.7,13.170731707317072,0.21951219512195122,-44
McDonalds,Chatpata Naan - Kebab,76.0,Other,493,25,12,59,Lucknow,Uttar Pradesh,May,3.9,6.4868421052631575,0.32894736842105265,-21
McDonalds,Mcspicy Paneer Meal Large,289.0,Other,311,35,10,43,Pune,Maharashtra,November,4.6,1.0761245674740485,0.12110726643598616,17
Burger King,1 Chicken Tandoor Grill + 1 Fiery Chicken + 1 Keema Fries + 1 Fries (M) + 2 Pepsi,635.0,Chicken,692,15,26,71,Mumbai,Maharashtra,March,4.1,1.089763779527559,0.023622047244094488,-67
McDonalds,Mcsaver Chicken Maharaja Mac Meal,310.0,Chicken,479,5,34,55,Jaipur,Rajasthan,December,3.6,1.5451612903225806,0.016129032258064516,-79
McDonalds,Mccafe-Green Apple Tea Regular,138.0,Other,520,27,5,53,Lucknow,Uttar Pradesh,September,4.0,3.7681159420289854,0.1956521739130435,-4
KFC,2 Pc Hot & Crispy Chicken,200.0,Chicken,221,34,7,79,Bangalore,Karnataka,April,4.0,1.105,0.17,-18
McDonalds,Fries Regular,62.0,Fries,331,26,32,61,Noida,Uttar Pradesh,October,4.2,5.338709677419355,0.41935483870967744,-41
KFC,Large Popcorn With Medium Fries,299.0,Fries,426,12,24,60,Chennai,Tamil Nadu,October,4.2,1.4247491638795986,0.04013377926421405,-60
Burger King,Chicken Tandoor Grill,149.0,Chicken,641,6,29,31,Hyderabad,Telangana,January,3.8,4.302013422818792,0.040268456375838924,-48
Burger King,King Fries,90.0,Fries,518,16,19,50,Noida,Uttar Pradesh,July,4.8,5.7555555555555555,0.17777777777777778,-37
McDonalds,Mcspicy Chicken Meal Regular,249.0,Chicken,642,27,15,67,Ahmedabad,Gujarat,March,4.1,2.5783132530120483,0.10843373493975904,-28
McDonalds,Mccafe-Strawberry Ice Tea Regular,138.0,Other,508,31,9,62,Jaipur,Rajasthan,June,4.5,3.681159420289855,0.2246376811594203,-9
McDonalds,Chicken Mcnuggets Piri Piri - 6 Pc,161.0,Chicken,320,12,12,57,Delhi,Delhi,May,4.1,1.9875776397515528,0.07453416149068323,-45
KFC,Popcorn Rice Duo,210.0,Other,691,14,20,51,Jaipur,Rajasthan,August,4.5,3.2904761904761903,0.06666666666666667,-43
Burger King,Fiery Chicken,159.0,Chicken,209,20,31,76,Bangalore,Karnataka,January,4.7,1.3144654088050314,0.12578616352201258,-67
McDonalds,Fanta Large,88.0,Other,473,23,6,60,Noida,Uttar Pradesh,October,4.2,5.375,0.26136363636363635,-20
McDonalds,Filet-O-Fish Meal Large,276.0,Other,505,24,34,23,Lucknow,Uttar Pradesh,September,4.6,1.8297101449275361,0.08695652173913043,-9
Burger King,Chicken Whopper,149.0,Chicken,676,16,40,48,Indore,Madhya Pradesh,August,4.6,4.5369127516778525,0.10738255033557047,-56
KFC,Chick & Share,399.0,Other,590,33,12,43,Delhi,Delhi,November,3.8,1.4786967418546366,0.08270676691729323,11
KFC,8 Pc Hot & Crispy Chicken,650.0,Chicken,521,5,35,62,Bangalore,Karnataka,November,4.4,0.8015384615384615,0.007692307692307693,-87
McDonalds,2 Mcspicy Paneer + 2 Veg Pizza Mcpuff + 2 Fries Large + Coke Medium,688.0,Fries,269,20,27,62,Bangalore,Karnataka,October,4.5,0.39098837209302323,0.029069767441860465,-49
KFC,Veg Zinger & Fries Combo,225.0,Fries,313,31,30,68,Bhopal,Madhya Pradesh,December,4.4,1.3911111111111112,0.13777777777777778,-36
McDonalds,Thums Up Large,88.0,Other,274,14,25,63,Indore,Madhya Pradesh,July,4.0,3.1136363636363638,0.1590909090909091,-60
McDonalds,Mcspicy Chicken + American Cheese Supreme + Mcchicken + Chicken Maharaja + 3 Fries Large,913.0,Chicken,330,34,32,34,Chennai,Tamil Nadu,November,4.3,0.3614457831325301,0.03723986856516977,2
McDonalds,Mcsaver Chicken Maharaja Mac Meal,310.0,Chicken,646,5,26,48,Hyderabad,Telangana,December,4.1,2.0838709677419356,0.016129032258064516,-64
McDonalds,Mcspicy Chicken Meal Large,293.0,Chicken,230,24,14,74,Gurgaon,Haryana,November,3.6,0.7849829351535836,0.08191126279863481,-40
KFC,Friendship Bucket,650.0,Other,299,19,12,49,Chandigarh,Punjab,September,4.5,0.46,0.02923076923076923,-23
Burger King,Chicken Kings Meal Combo For 4,745.0,Chicken,279,9,13,43,Mumbai,Maharashtra,April,4.3,0.374496644295302,0.012080536912751677,-38
McDonalds,Fries Medium,92.0,Fries,553,23,33,71,Bangalore,Karnataka,May,3.8,6.010869565217392,0.25,-58
McDonalds,Masala Wedges Medium,92.0,Other,613,8,16,52,Mumbai,Maharashtra,October,4.6,6.663043478260869,0.08695652173913043,-52
McDonalds,Big Spicy Chicken Wrap Meal Regular,289.0,Chicken,542,10,23,60,Indore,Madhya Pradesh,November,3.7,1.8754325259515572,0.03460207612456748,-63
KFC,Solo Bucket,349.0,Other,447,9,38,37,Bangalore,Karnataka,August,3.6,1.2808022922636104,0.025787965616045846,-57
Burger King,Fiery Chicken,159.0,Chicken,581,12,40,65,Noida,Uttar Pradesh,July,4.0,3.6540880503144653,0.07547169811320754,-81
McDonalds,Mcspicy Paneer + Mcspicy Chicken + 2 Fries Large + Coke Medium,606.0,Chicken,499,34,38,53,Bangalore,Karnataka,January,3.6,0.8234323432343235,0.056105610561056105,-23
McDonalds,Chicken Mcnuggets Piri Piri 9 Pcs Meal Medium,313.0,Chicken,378,8,40,42,Jaipur,Rajasthan,March,4.3,1.207667731629393,0.025559105431309903,-66
Burger King,Chicken Kings Meal Combo For 4,745.0,Chicken,307,16,34,78,Bhopal,Madhya Pradesh,October,4.2,0.4120805369127517,0.021476510067114093,-80
McDonalds,Mccafe-Ice Coffee Regular,150.0,Other,223,31,15,70,Noida,Uttar Pradesh,January,4.5,1.4866666666666666,0.20666666666666667,-23
McDonalds,American Cheese Supreme - Veg,118.0,Other,380,18,12,80,Hyderabad,Telangana,December,4.6,3.2203389830508473,0.15254237288135594,-56
McDonalds,Mcspicy Chicken Burger,159.0,Chicken,430,18,34,65,Hyderabad,Telangana,November,4.2,2.7044025157232703,0.11320754716981132,-63
McDonalds,Mccafe Iced Americano,128.0,Other,382,18,24,22,Bhopal,Madhya Pradesh,September,4.1,2.984375,0.140625,-10
McDonalds,Masala Wedges Small Happy Mea,126.0,Other,691,29,20,56,Bhopal,Madhya Pradesh,August,4.4,5.484126984126984,0.23015873015873015,-18
McDonalds,Fanta Medium,71.0,Other,316,8,9,32,Mumbai,Maharashtra,March,3.7,4.450704225352113,0.11267605633802817,-25
McDonalds,Mcsaver Mcveggie Meal,219.0,Other,476,12,17,66,Bhopal,Madhya Pradesh,May,4.7,2.17351598173516,0.0547945205479452,-59
Burger King,Veg Everyday Mean Combo For 2,318.0,Other,691,19,33,69,Jaipur,Rajasthan,June,4.0,2.1729559748427674,0.059748427672955975,-64
KFC,7Up Can 330Ml,60.0,Other,504,19,21,21,Indore,Madhya Pradesh,September,3.9,8.4,0.31666666666666665,-4
Burger King,Veg Kings Meal Combo For 4,665.0,Other,473,7,33,50,Pune,Maharashtra,January,3.9,0.7112781954887218,0.010526315789473684,-69
McDonalds,Mcaloo Tikki Meal Large,182.0,Other,487,11,37,52,Lucknow,Uttar Pradesh,May,4.8,2.6758241758241756,0.06043956043956044,-67
KFC,Mirinda Can 330Ml,60.0,Other,458,27,37,47,Lucknow,Uttar Pradesh,February,4.3,7.633333333333334,0.45,-30
McDonalds,Chicken Mcnuggets Piri Piri - 20 Pc,328.0,Chicken,558,11,25,68,Kolkata,West Bengal,May,4.1,1.701219512195122,0.03353658536585366,-71
McDonalds,Masala Wedges Medium,92.0,Other,534,16,33,42,Kolkata,West Bengal,July,3.9,5.804347826086956,0.17391304347826086,-43
